Size,CNI,Nodes,Benchmark,Mean,Median,Std,Min,Max
8192,flannel,1,multi-latency,27.904,27.59,1.5147882519599438,27.33,35.86
8192,flannel,2,bibw,1268.4396666666667,1424.955,272.3574324363727,648.9,1443.52
8192,flannel,2,bw,768.7900000000001,780.665,42.8966502188691,679.67,824.61
8192,flannel,2,latency,75.59233333333333,77.89500000000001,5.547051831647917,59.66,80.7
8192,flannel,2,latency_mp,85.26633333333332,82.005,28.78579887942033,51.02,233.59
8192,flannel,2,mbw_mr,665.9453333333333,674.55,43.232128995357876,595.58,739.27
8192,flannel,2,multi-latency,85.70533333333333,81.275,26.36492154010878,71.17,224.9
16384,baremetal,1,bibw,10316.311,10345.695,245.4206205027014,9784.97,10643.07
16384,baremetal,1,bw,6364.413333333333,6372.924999999999,80.27155369951014,6182.72,6495.64
16384,baremetal,1,latency,3.147666666666667,3.145,0.04454237295548767,3.07,3.29
16384,baremetal,1,latency_mp,3.138,3.13,0.02869578846907795,3.08,3.2
16384,baremetal,1,mbw_mr,6675.511333333333,6659.21,85.30898415449144,6499.83,6838.26
16384,baremetal,1,multi-latency,3.197666666666667,3.19,0.08160811882080884,2.95,3.32
16384,baremetal,2,bibw,2600.114333333333,2574.6099999999997,132.46971140300494,2439.79,3007.28
16384,baremetal,2,bw,2119.323,2200.24,176.0154911315361,1737.13,2280.36
16384,baremetal,2,latency,48.635,48.64,0.36769318169102555,46.87,49.07
16384,baremetal,2,latency_mp,49.464000000000006,49.26,0.8546368456432464,48.37,51.7
16384,baremetal,2,mbw_mr,1871.6753333333334,1738.74,223.15170872862643,1677.9,2263.15
16384,baremetal,2,multi-latency,50.616,50.480000000000004,1.1492174248832006,48.98,54.2
16384,calico,1,bibw,1140.4769999999999,1149.63,33.26817762387643,1038.66,1166.91
16384,calico,1,bw,477.059,465.83,61.80044371841599,462.0,804.1
16384,calico,1,latency,28.991333333333333,28.634999999999998,2.0236272202253005,28.43,39.69
16384,calico,1,latency_mp,39.065666666666665,39.04,0.12124877058270012,38.89,39.39
16384,calico,1,mbw_mr,409.89933333333335,404.59000000000003,17.17289522982984,394.14,460.87
16384,calico,1,multi-latency,42.773,43.445,1.775589557263183,38.27,43.83
16384,calico,2,bibw,1370.9636666666668,1362.97,46.357962414189466,1264.18,1438.45
16384,calico,2,bw,838.2516666666667,854.505,44.8338372893951,746.24,888.21
16384,calico,2,latency,84.33,86.05,4.092864269803541,67.02,87.72
16384,calico,2,latency_mp,90.59466666666667,90.19,4.921643777363857,70.36,96.68
16384,calico,2,mbw_mr,802.0786666666667,791.105,28.08687136347702,774.52,869.17
16384,calico,2,multi-latency,90.05266666666667,91.29,3.919641902480142,83.4,96.01
16384,cilium,1,bibw,1611.035,1615.705,29.16819048564544,1467.72,1636.76
16384,cilium,1,bw,941.2976666666667,931.9649999999999,48.30744896392581,925.94,1196.24
16384,cilium,1,latency,22.921666666666667,21.18,2.603231524051614,20.51,26.36
16384,cilium,1,latency_mp,26.85,26.835,0.14619307026361808,26.58,27.16
16384,cilium,1,mbw_mr,842.9343333333333,829.7049999999999,36.68023113935871,822.2,943.88
16384,cilium,1,multi-latency,30.426,30.439999999999998,0.2527858573084585,29.75,31.0
16384,cilium,2,bibw,1635.9616666666666,1617.0,307.3122762012982,1163.97,2183.67
16384,cilium,2,bw,924.008,876.15,128.86056180602938,786.97,1358.08
16384,cilium,2,latency,78.01933333333334,78.47,9.060653829392884,58.43,87.55
16384,cilium,2,latency_mp,83.741,82.74,10.970438444071979,66.15,100.08
16384,cilium,2,mbw_mr,858.0646666666667,807.025,138.522710194178,702.99,1186.54
16384,cilium,2,multi-latency,82.88433333333333,84.45,10.08429871506753,64.77,102.51
16384,flannel,1,bibw,1264.7393333333334,1290.655,64.19109525382048,1010.07,1310.51
16384,flannel,1,bw,617.8213333333333,604.19,99.60892179724264,343.97,942.04
16384,flannel,1,latency,29.083666666666666,25.85,4.319550170811877,25.04,34.19
16384,flannel,1,latency_mp,33.775666666666666,33.76,0.11220926673064847,33.55,34.04
16384,flannel,1,mbw_mr,543.1663333333333,539.605,15.039443424068175,535.78,612.7
16384,flannel,1,multi-latency,38.00366666666666,38.025,0.12346948061637858,37.71,38.2
16384,flannel,2,bibw,1771.7403333333334,1982.6399999999999,501.33069524659743,761.71,2207.19
16384,flannel,2,bw,1119.2483333333332,1142.54,78.79874640536782,956.16,1270.89
16384,flannel,2,latency,83.28366666666668,84.97,5.133919308994288,66.73,86.53
16384,flannel,2,latency_mp,95.92066666666666,91.91999999999999,33.08749955990082,56.73,267.24
16384,flannel,2,mbw_mr,889.8996666666667,916.555,152.2328521906226,696.23,1101.79
16384,flannel,2,multi-latency,97.176,91.85,34.32259310194059,80.3,278.18
32768,baremetal,1,bibw,15104.939,15207.42,259.90435538336254,14482.51,15478.8
32768,baremetal,1,bw,8846.835666666668,8857.8,108.0868517214627,8621.01,9045.9
32768,baremetal,1,latency,4.231333333333334,4.225,0.058529882337458816,4.11,4.34
32768,baremetal,1,latency_mp,4.23,4.22,0.04410019938965013,4.17,4.34
32768,baremetal,1,mbw_mr,9390.652999999998,9389.369999999999,75.96897157664954,9182.8,9548.04
32768,baremetal,1,multi-latency,4.308333333333334,4.3149999999999995,0.08925296607969399,4.07,4.46
32768,baremetal,2,bibw,2811.779666666667,2873.855,152.21895462839345,2501.76,3061.19
32768,baremetal,2,bw,2297.953666666667,2297.79,249.06811232220625,1928.05,2595.28
32768,baremetal,2,latency,70.69800000000001,70.745,1.0478003231729696,65.81,72.74
32768,baremetal,2,latency_mp,72.47266666666665,72.065,0.9632020353589063,70.99,75.22
32768,baremetal,2,mbw_mr,2101.828666666667,1926.995,293.88144627915267,1847.11,2585.93
32768,baremetal,2,multi-latency,73.10266666666666,72.84,0.9819190686972453,71.84,75.62
32768,calico,1,bibw,1720.738,1752.44,111.90548799830117,1190.58,1785.16
32768,calico,1,bw,1056.963,887.7650000000001,246.51748523212797,875.86,1413.05
32768,calico,1,latency,52.04266666666667,55.14,9.423415053173017,38.31,61.24
32768,calico,1,latency_mp,48.504333333333335,46.959999999999994,4.090273309587812,46.52,59.01
32768,calico,1,mbw_mr,1018.9453333333333,985.25,269.4535545511134,750.12,1436.85
32768,calico,1,multi-latency,53.035666666666664,52.21,4.077761965058549,46.04,65.74
32768,calico,2,bibw,1747.9346666666668,1742.29,128.91792951286902,1516.73,1916.88
32768,calico,2,bw,1148.4763333333333,1202.155,119.50153002867957,906.7,1280.34
32768,calico,2,latency,113.52233333333334,113.715,3.8134640631477748,100.14,119.26
32768,calico,2,latency_mp,114.85533333333333,117.88499999999999,6.462692261307809,106.18,124.13
32768,calico,2,mbw_mr,1152.0113333333331,1154.435,38.43064561386984,1081.56,1251.82
32768,calico,2,multi-latency,118.07933333333334,116.5,6.72104103868427,105.38,128.29
32768,cilium,1,bibw,2216.6063333333336,2252.225,119.04776933081811,1695.89,2297.69
32768,cilium,1,bw,1951.4360000000001,2093.68,199.05971998719198,1679.98,2128.57
32768,cilium,1,latency,42.92133333333334,42.06,2.319648804175462,41.44,49.41
32768,cilium,1,latency_mp,39.812,39.705,0.7852273995254606,38.66,41.27
32768,cilium,1,mbw_mr,1807.7853333333333,1850.825,174.13013610977617,1487.49,2125.92
32768,cilium,1,multi-latency,44.04866666666667,44.025,0.564218918954113,43.18,45.63
32768,cilium,2,bibw,1635.218,1510.585,370.6277948097218,1236.55,2280.26
32768,cilium,2,bw,944.313,892.635,167.9308246159915,780.75,1489.69
32768,cilium,2,latency,104.71066666666667,108.63,7.987074874913297,81.2,123.58
32768,cilium,2,latency_mp,110.404,112.51,13.005220596307497,83.14,137.36
32768,cilium,2,mbw_mr,974.935,941.55,100.22382027242831,837.44,1244.75
32768,cilium,2,multi-latency,110.84400000000001,110.53999999999999,12.942773139931186,86.65,127.77
32768,flannel,1,bibw,1899.7346666666667,1913.275,82.23452407526331,1640.81,1982.46
32768,flannel,1,bw,1357.452,1152.9650000000001,235.59139285840965,1120.2,1618.43
32768,flannel,1,latency,48.08233333333333,47.56,10.288208745714789,36.22,64.42
32768,flannel,1,latency_mp,43.586,42.35,3.170921328094647,41.88,51.63
32768,flannel,1,mbw_mr,1189.21,1014.395,216.79573319379344,998.15,1618.32
32768,flannel,1,multi-latency,49.04933333333334,47.775000000000006,3.455900434921694,47.26,57.91
32768,flannel,2,bibw,1755.6986666666667,1805.18,538.1474835583921,820.48,2616.74
32768,flannel,2,bw,1273.8586666666667,1298.0349999999999,157.20898576435593,889.98,1482.25
32768,flannel,2,latency,118.80866666666667,121.99000000000001,8.404758805266969,94.21,124.35
32768,flannel,2,latency_mp,131.80066666666667,127.145,44.09013189563752,77.82,358.43
32768,flannel,2,mbw_mr,805.497,672.905,288.7202803591906,559.35,1428.2
32768,flannel,2,multi-latency,131.171,124.285,43.06568922728034,99.74,357.68
65536,baremetal,1,bibw,19667.856000000003,19757.870000000003,288.9055138300051,18910.22,20002.57
65536,baremetal,1,bw,10918.089333333333,10916.36,111.77109927894138,10720.89,11193.34
65536,baremetal,1,latency,6.491666666666666,6.475,0.06898692196568028,6.37,6.64
65536,baremetal,1,latency_mp,6.523,6.51,0.05995112952259104,6.43,6.69
65536,baremetal,1,mbw_mr,11797.398333333334,11798.945,122.21041639908087,11518.61,12104.74
65536,baremetal,1,multi-latency,6.8726666666666665,6.915,0.11301307014230035,6.59,6.99
65536,baremetal,2,bibw,1774.2303333333334,1680.37,240.9436561620012,1511.15,2504.12
65536,baremetal,2,bw,1659.5726666666667,1679.8449999999998,234.66718544286968,1340.82,2481.6
65536,baremetal,2,latency,106.508,103.63,21.076184369714717,76.48,169.35
65536,baremetal,2,latency_mp,107.55966666666667,102.83,15.559844091793451,81.43,159.78
65536,baremetal,2,mbw_mr,1779.0306666666665,1718.6599999999999,291.19228370476344,1480.31,3052.01
65536,baremetal,2,multi-latency,114.16133333333333,106.815,20.983307279068665,82.88,165.23
65536,calico,1,bibw,1189.1103333333333,1190.6799999999998,12.089921560263873,1162.75,1207.09
65536,calico,1,bw,722.6896666666667,723.04,2.6984650596516677,716.9,730.25
65536,calico,1,latency,141.76166666666668,139.905,4.28119712820781,136.97,149.96
65536,calico,1,latency_mp,156.43866666666665,156.42000000000002,0.44920414937541625,155.65,157.37
65536,calico,1,mbw_mr,626.7693333333334,619.135,25.348868155829145,611.79,703.55
65536,calico,1,multi-latency,173.124,175.62,6.904439651162998,155.23,176.94
65536,calico,2,bibw,1343.5316666666665,1358.5949999999998,65.23326225188336,1187.85,1494.06
65536,calico,2,bw,977.8153333333333,969.21,26.145490774053037,928.55,1054.99
65536,calico,2,latency,273.1956666666666,272.595,6.325673840803824,247.12,281.82
65536,calico,2,latency_mp,293.762,294.19,2.374163228272802,288.27,299.65
65536,calico,2,mbw_mr,918.545,907.7550000000001,36.22855501225327,872.68,981.84
65536,calico,2,multi-latency,300.84166666666664,298.44,8.194910987433245,289.08,312.36
65536,cilium,1,bibw,1800.3583333333333,1799.8600000000001,7.508346658235131,1787.29,1815.3
65536,cilium,1,bw,1329.0023333333334,1328.995,5.674340115566443,1318.93,1343.29
65536,cilium,1,latency,83.342,83.265,0.7311181799842246,82.25,85.49
65536,cilium,1,latency_mp,90.40100000000001,90.71000000000001,3.8172163083623616,85.26,94.91
65536,cilium,1,mbw_mr,1193.745,1173.97,51.96138159812735,1167.99,1326.27
65536,cilium,1,multi-latency,105.11366666666666,105.845,2.5958381588855715,97.49,107.2
65536,cilium,2,bibw,1239.7203333333334,1224.415,112.81963470844565,1064.69,1458.64
65536,cilium,2,bw,1066.5246666666667,1009.0350000000001,124.2195365758802,974.46,1455.1
65536,cilium,2,latency,247.32366666666667,257.40999999999997,23.222614198877032,195.99,294.89
65536,cilium,2,latency_mp,270.76733333333334,264.435,33.340178922356024,192.76,311.4
65536,cilium,2,mbw_mr,1354.5746666666666,1355.385,29.998842705647135,1274.94,1416.44
65536,cilium,2,multi-latency,278.539,286.44500000000005,27.509843673956368,202.24,309.26
65536,flannel,1,bibw,1359.7366666666667,1355.065,13.863322817428378,1336.21,1383.55
65536,flannel,1,bw,905.858,905.19,2.7891110931002987,900.65,912.06
65536,flannel,1,latency,119.28966666666666,116.96000000000001,3.6923578891555464,115.91,125.9
65536,flannel,1,latency_mp,134.41366666666667,134.76,1.7335124465370515,126.69,136.19
65536,flannel,1,mbw_mr,805.2726666666666,802.84,19.862923341697737,794.93,909.08
65536,flannel,1,multi-latency,150.75900000000001,151.47500000000002,2.5974727106860227,141.34,154.23
65536,flannel,2,bibw,1101.2456666666667,1035.15,210.28429502877074,851.22,1576.59
65536,flannel,2,bw,1110.711,1109.98,110.644496079826,902.27,1322.85
65536,flannel,2,latency,275.5323333333333,280.53499999999997,17.252044493201446,223.33,288.05
65536,flannel,2,latency_mp,309.184,296.65999999999997,104.62082751042225,175.74,848.6
65536,flannel,2,mbw_mr,1056.8663333333334,1041.51,73.1396874897066,936.36,1286.05
65536,flannel,2,multi-latency,313.65233333333333,297.9,104.76129203174673,250.65,864.73
131072,baremetal,1,bibw,23358.815666666665,23469.21,375.40157853987444,22179.79,23990.15
131072,baremetal,1,bw,12429.896333333334,12405.635,122.80162094525302,12233.28,12770.95
131072,baremetal,1,latency,11.065333333333333,11.024999999999999,0.1395493568186747,10.87,11.34
131072,baremetal,1,latency_mp,11.095,11.045,0.1275971570324301,10.91,11.39
131072,baremetal,1,mbw_mr,13227.388333333334,13237.445,132.97729834989423,12936.15,13529.62
131072,baremetal,1,multi-latency,11.766333333333334,11.83,0.1749380842850788,11.25,11.91
131072,baremetal,2,bibw,2112.8636666666666,2122.95,150.0064106327444,1881.27,2596.33
131072,baremetal,2,bw,2168.322,2168.46,209.7255569646626,1675.42,2741.2
131072,baremetal,2,latency,139.22366666666667,139.66500000000002,5.891994851774173,129.24,152.7
131072,baremetal,2,latency_mp,145.641,145.465,3.42544268470615,139.01,158.19
131072,baremetal,2,mbw_mr,2644.2946666666667,2600.365,294.493481828614,2223.34,3615.66
131072,baremetal,2,multi-latency,148.29399999999998,145.55,4.4754669184266165,145.13,162.83
131072,calico,1,bibw,1690.5973333333334,1693.5149999999999,18.520499720176538,1650.61,1716.43
131072,calico,1,bw,1399.533,1401.1550000000002,9.680391182605948,1357.92,1410.86
131072,calico,1,latency,158.09566666666666,154.02499999999998,9.476518232773676,149.88,177.91
131072,calico,1,latency_mp,175.05066666666667,173.015,4.703569395413577,168.35,182.4
131072,calico,1,mbw_mr,1210.7730000000001,1195.385,47.06418750878493,1189.85,1355.94
131072,calico,1,multi-latency,198.315,198.505,7.08258512613619,176.07,205.18
131072,calico,2,bibw,1511.769,1510.365,76.98490108792275,1354.99,1684.55
131072,calico,2,bw,1236.896,1253.635,42.277681370540684,1153.91,1329.38
131072,calico,2,latency,348.394,348.4,2.6926664133889835,339.49,356.83
131072,calico,2,latency_mp,371.228,368.435,8.33316738225566,353.29,382.5
131072,calico,2,mbw_mr,1186.6313333333335,1182.44,43.60409580044876,1120.64,1270.09
131072,calico,2,multi-latency,377.70633333333336,383.25,13.305914806978688,319.65,384.46
131072,cilium,1,bibw,2470.976333333333,2465.465,39.49465467833484,2377.02,2541.64
131072,cilium,1,bw,2215.6476666666663,2215.34,12.654048741024775,2190.76,2248.21
131072,cilium,1,latency,99.887,99.905,1.029938565292059,97.05,101.54
131072,cilium,1,latency_mp,109.23266666666667,109.12,1.2601120183739916,106.74,111.98
131072,cilium,1,mbw_mr,2003.855,1970.1799999999998,88.3816451045086,1962.68,2230.07
131072,cilium,1,multi-latency,121.27966666666666,122.095,3.27807711017143,113.41,124.46
131072,cilium,2,bibw,1279.4493333333335,1265.52,107.67967566474358,1090.66,1496.51
131072,cilium,2,bw,1491.9006666666667,1494.5500000000002,35.27052730101939,1425.15,1561.5
131072,cilium,2,latency,359.41066666666666,352.41499999999996,37.3444852535227,266.11,398.28
131072,cilium,2,latency_mp,362.7353333333333,360.945,49.089827426683925,250.38,416.08
131072,cilium,2,mbw_mr,1566.3886666666665,1572.595,81.4991959652886,1376.35,1657.17
131072,cilium,2,multi-latency,359.51866666666666,365.35,46.751160541253135,263.05,414.71
131072,flannel,1,bibw,2002.4093333333333,2004.94,22.754810015699405,1949.4,2043.98
131072,flannel,1,bw,1655.498,1652.42,8.228516185843588,1641.77,1674.38
131072,flannel,1,latency,135.19433333333333,134.2,3.0588759298185013,133.42,144.56
131072,flannel,1,latency_mp,149.91933333333333,150.83499999999998,3.250900069883385,138.32,152.33
131072,flannel,1,mbw_mr,1476.2269999999999,1469.075,37.743421820095485,1458.2,1673.96
131072,flannel,1,multi-latency,169.17233333333334,169.805,3.4161388602695424,155.69,171.45
131072,flannel,2,bibw,1166.8126666666665,1152.37,92.36299277320428,1031.34,1414.04
131072,flannel,2,bw,1456.596,1478.2350000000001,65.62558907978625,1289.5,1545.46
131072,flannel,2,latency,384.3676666666667,396.4,30.895086394657223,291.69,400.2
131072,flannel,2,latency_mp,441.409,426.20000000000005,150.99041541515598,212.78,1208.54
131072,flannel,2,mbw_mr,1456.8183333333334,1510.35,98.52309048743555,1262.48,1533.03
131072,flannel,2,multi-latency,447.03766666666667,427.49,145.65799680175078,326.16,1210.73
262144,baremetal,1,bibw,26069.52566666667,26048.52,362.2793934452495,25176.19,26743.18
262144,baremetal,1,bw,13612.621666666668,13594.45,205.48989346879307,13099.54,14069.19
262144,baremetal,1,latency,20.241666666666667,20.259999999999998,0.3005980628718342,19.48,20.78
262144,baremetal,1,latency_mp,20.234333333333332,20.235,0.125084339363579,19.98,20.5
262144,baremetal,1,mbw_mr,14243.843333333332,14272.055,248.67596555292212,13690.93,14693.84
262144,baremetal,1,multi-latency,21.266666666666666,21.335,0.43498976074618523,20.25,22.04
262144,baremetal,2,bibw,2119.4746666666665,2069.615,149.69932793559167,1914.48,2458.34
262144,baremetal,2,bw,2778.629,2688.33,394.98162607942265,2111.64,3932.65
262144,baremetal,2,latency,182.70499999999998,183.29500000000002,14.184882615925522,162.59,225.93
262144,baremetal,2,latency_mp,189.557,191.17000000000002,16.595097354547114,168.8,238.51
262144,baremetal,2,mbw_mr,3242.1563333333334,3262.8599999999997,324.41379902284797,2225.69,3741.15
262144,baremetal,2,multi-latency,188.41833333333335,182.895,15.897552638222574,172.66,224.12
262144,calico,1,bibw,1929.617,1932.85,21.10816579202103,1884.9,1971.32
262144,calico,1,bw,1923.9416666666666,1929.365,23.416346056626256,1821.51,1953.12
262144,calico,1,latency,215.34966666666665,215.565,1.905093867419167,209.8,220.09
262144,calico,1,latency_mp,249.82866666666666,250.85500000000002,6.323363756372254,216.77,252.97
262144,calico,1,mbw_mr,1651.8153333333332,1639.705,53.44244869295241,1621.36,1856.81
262144,calico,1,multi-latency,281.066,284.09000000000003,10.060982196516445,250.92,285.68
262144,calico,2,bibw,1601.6716666666666,1594.065,35.048982481500225,1554.81,1705.58
262144,calico,2,bw,1388.0776666666668,1448.525,90.8322247117836,1244.32,1511.86
262144,calico,2,latency,459.44533333333334,460.235,9.23968828155094,431.94,474.31
262144,calico,2,latency_mp,466.2596666666667,464.605,15.88720597456208,418.3,497.6
262144,calico,2,mbw_mr,1362.5040000000001,1365.62,48.260805443641,1246.18,1463.66
262144,calico,2,multi-latency,467.152,466.28,15.155748289243133,433.76,502.28
262144,cilium,1,bibw,2817.3353333333334,2813.185,18.442879147908773,2783.96,2869.64
262144,cilium,1,bw,2990.749333333333,2991.6549999999997,22.27923278152394,2918.91,3023.81
262144,cilium,1,latency,139.76233333333332,139.72,0.8676630655976418,137.71,141.24
262144,cilium,1,latency_mp,159.765,162.345,5.855703232305034,145.76,164.94
262144,cilium,1,mbw_mr,2712.3726666666666,2672.93,118.01893626355731,2631.69,3018.73
262144,cilium,1,multi-latency,165.86633333333333,164.53,5.123182256838186,160.63,181.24
262144,cilium,2,bibw,1429.1616666666666,1415.845,58.458249474382924,1327.14,1595.75
262144,cilium,2,bw,1671.032,1699.2350000000001,77.11153755079893,1500.61,1753.2
262144,cilium,2,latency,536.6273333333334,540.035,81.10045235357212,327.24,617.84
262144,cilium,2,latency_mp,520.8216666666666,496.79499999999996,94.686526226547,335.99,631.32
262144,cilium,2,mbw_mr,1634.0533333333333,1617.51,93.0436850803607,1443.19,1758.48
262144,cilium,2,multi-latency,506.44,495.935,95.69121914099357,315.44,631.06
262144,flannel,1,bibw,2204.4906666666666,2203.4700000000003,21.7971888306621,2164.57,2251.02
262144,flannel,1,bw,2248.6423333333337,2252.81,11.225802385371011,2215.4,2263.25
262144,flannel,1,latency,178.27,178.22500000000002,0.7407219218554565,176.99,180.12
262144,flannel,1,latency_mp,189.72233333333332,184.235,10.96610504623485,182.59,211.81
262144,flannel,1,mbw_mr,2009.554,2002.52,47.1737964669312,1975.71,2255.15
262144,flannel,1,multi-latency,225.364,234.89,13.310339408610657,206.74,236.81
262144,flannel,2,bibw,1454.619,1449.06,96.65066799098415,1313.47,1760.45
262144,flannel,2,bw,1660.3643333333334,1680.435,69.49894267036623,1410.65,1704.47
262144,flannel,2,latency,578.277,601.13,56.048857452441766,389.3,604.38
262144,flannel,2,latency_mp,664.191,648.2950000000001,222.5682923532337,295.07,1772.17
262144,flannel,2,mbw_mr,1607.2703333333334,1664.375,108.63338235530557,1387.15,1679.85
262144,flannel,2,multi-latency,677.705,651.415,218.08425838857912,434.24,1810.98
524288,baremetal,1,bibw,25453.446666666667,25441.425,316.1579869069545,24675.45,25980.42
524288,baremetal,1,bw,13055.347333333333,13100.05,153.66439434428327,12680.77,13254.28
524288,baremetal,1,latency,41.17633333333333,41.23,0.24656933463350342,40.72,41.66
524288,baremetal,1,latency_mp,41.172333333333334,41.225,0.4042931962150092,40.41,41.99
524288,baremetal,1,mbw_mr,13265.571,13237.66,142.47322384489894,13047.44,13558.74
524288,baremetal,1,multi-latency,43.018,43.175,0.6977125186068329,40.92,44.11
524288,baremetal,2,bibw,2314.75,2292.06,206.5157163594294,2000.88,2795.41
524288,baremetal,2,bw,3626.057333333333,3718.7349999999997,649.0379133813655,2173.26,4841.92
524288,baremetal,2,latency,299.27566666666667,293.48,29.849604939721925,248.58,365.07
524288,baremetal,2,latency_mp,299.37833333333333,285.55499999999995,27.10020537946523,255.5,357.0
524288,baremetal,2,mbw_mr,3745.7110000000002,3735.88,549.1555193539409,2684.98,5157.47
524288,baremetal,2,multi-latency,303.3926666666667,289.96000000000004,26.98365852004574,257.98,366.75
524288,calico,1,bibw,2159.6273333333334,2160.42,6.105340756020666,2149.67,2171.88
524288,calico,1,bw,2154.2196666666664,2154.27,5.9614661951068895,2140.58,2163.97
524288,calico,1,latency,307.327,307.46500000000003,3.1582307901953466,300.58,314.34
524288,calico,1,latency_mp,316.7656666666666,311.305,18.461817761463013,308.32,385.18
524288,calico,1,mbw_mr,1896.1656666666668,1882.7,55.60495566375192,1871.24,2100.29
524288,calico,1,multi-latency,378.50600000000003,351.29499999999996,37.840939297228765,314.98,426.88
524288,calico,2,bibw,1641.9313333333334,1637.625,28.839521820768354,1591.55,1722.23
524288,calico,2,bw,1505.7283333333332,1538.995,64.4406902980714,1400.32,1611.6
524288,calico,2,latency,660.698,663.51,25.09417055537143,591.4,696.12
524288,calico,2,latency_mp,694.6716666666667,703.5,28.690763993064873,583.84,724.12
524288,calico,2,mbw_mr,1474.6013333333333,1498.835,63.68013086612209,1314.67,1555.76
524288,calico,2,multi-latency,695.4853333333334,709.44,37.7134138519415,608.95,730.09
524288,cilium,1,bibw,3043.233,3048.04,22.16474727408676,2987.49,3080.97
524288,cilium,1,bw,3104.1676666666667,3103.8199999999997,13.65355673841772,3062.73,3132.24
524288,cilium,1,latency,207.22266666666667,206.905,1.8302344551776817,205.19,215.46
524288,cilium,1,latency_mp,209.92999999999998,209.79,1.1277991995398637,207.45,212.14
524288,cilium,1,mbw_mr,2871.86,2833.505,97.8723214721344,2820.34,3121.29
524288,cilium,1,multi-latency,231.22666666666666,231.20499999999998,0.7768296903543918,229.66,233.27
524288,cilium,2,bibw,1683.9209999999998,1710.65,75.79517778082973,1514.05,1804.55
524288,cilium,2,bw,1711.638,1700.9499999999998,104.10394276544159,1495.04,1823.93
524288,cilium,2,latency,834.2826666666666,822.355,130.86602551473393,513.74,978.47
524288,cilium,2,latency_mp,801.3126666666667,771.415,163.7533026554723,500.81,989.52
524288,cilium,2,mbw_mr,1683.3659999999998,1648.06,109.03200873264635,1480.11,1827.76
524288,cilium,2,multi-latency,800.8556666666667,779.425,171.62947955694702,469.0,990.16
524288,flannel,1,bibw,2456.2313333333336,2454.365,14.600961879824602,2428.72,2493.29
524288,flannel,1,bw,2453.854,2453.125,9.338790293069644,2435.08,2477.53
524288,flannel,1,latency,266.8856666666667,267.435,1.79099410525479,263.1,270.9
524288,flannel,1,latency_mp,272.32466666666664,273.025,2.5438346472684934,266.98,276.53
524288,flannel,1,mbw_mr,2235.285666666667,2227.39,44.52793920933102,2210.91,2467.52
524288,flannel,1,multi-latency,303.51733333333334,304.11,2.5483029286354513,297.42,308.12
524288,flannel,2,bibw,1744.4336666666668,1800.1999999999998,106.28493822263107,1544.47,1886.53
524288,flannel,2,bw,1758.8866666666665,1779.4650000000001,74.14601244112556,1477.35,1801.41
524288,flannel,2,latency,926.6080000000001,955.675,90.98932564905054,591.55,962.48
524288,flannel,2,latency_mp,1057.6783333333333,1044.185,336.8767230071306,494.79,2709.56
524288,flannel,2,mbw_mr,1711.4216666666666,1770.955,116.13209322334973,1474.09,1789.15
524288,flannel,2,multi-latency,1049.6036666666666,999.115,362.46053049794347,650.54,2921.52
1048576,baremetal,1,bibw,22046.629333333334,22048.18,383.6902186879171,21371.64,23008.36
1048576,baremetal,1,bw,11320.655333333332,11312.015,208.607328031653,10895.34,11766.93
1048576,baremetal,1,latency,94.97366666666667,95.11500000000001,1.133458191229113,92.27,97.12
1048576,baremetal,1,latency_mp,95.05799999999999,95.035,1.303516199653314,91.72,97.79
1048576,baremetal,1,mbw_mr,11109.184000000001,11152.15,252.2441937625058,10689.21,11596.8
1048576,baremetal,1,multi-latency,98.25133333333333,98.185,1.6610086950577574,93.71,100.88
1048576,baremetal,2,bibw,2676.154,2670.155,232.38396286585996,2272.11,3138.59
1048576,baremetal,2,bw,4330.903333333334,4457.375,599.6999073061364,2806.1,5105.98
1048576,baremetal,2,latency,571.0976666666667,596.79,56.272012255945974,465.09,633.49
1048576,baremetal,2,latency_mp,579.5986666666666,601.0350000000001,55.18442769685922,449.72,683.71
1048576,baremetal,2,mbw_mr,4219.051,4237.37,422.3354141646023,2904.84,5000.93
1048576,baremetal,2,multi-latency,594.3503333333333,611.895,53.303195898449694,461.04,674.94
1048576,calico,1,bibw,2277.4809999999998,2278.085,4.971213929316501,2266.59,2287.37
1048576,calico,1,bw,2315.6676666666667,2315.9049999999997,5.490594266771056,2305.7,2326.69
1048576,calico,1,latency,510.865,510.435,2.843998823900035,508.8,525.31
1048576,calico,1,latency_mp,522.5319999999999,519.445,4.623640452552812,517.35,529.53
1048576,calico,1,mbw_mr,2059.189,2044.5149999999999,56.94917088494581,2036.3,2270.52
1048576,calico,1,multi-latency,576.6033333333332,569.9300000000001,33.16391187080787,516.13,722.06
1048576,calico,2,bibw,1645.8529999999998,1655.525,40.91903714696233,1544.49,1744.07
1048576,calico,2,bw,1569.2443333333333,1606.81,61.82204927957691,1448.85,1653.42
1048576,calico,2,latency,1246.7003333333334,1257.375,48.962367426657266,996.91,1263.04
1048576,calico,2,latency_mp,1290.6333333333334,1274.935,79.77905612002624,1023.97,1402.03
1048576,calico,2,mbw_mr,1557.0800000000002,1605.9650000000001,81.25948712781704,1339.34,1637.51
1048576,calico,2,multi-latency,1273.8223333333333,1284.475,100.61495651083966,1025.33,1447.32
